ID,age,job,marital,education,defaultnew,balance,housing,loan,day,duration,campaign,pdays,previous,poutcome,month_num
41652,1,3,1,1,0,4068,0,0,30,1,1,41,1,2,9
41653,3,0,1,1,0,109,0,0,30,3,1,120,1,2,9
41654,3,2,1,1,0,0,0,0,30,3,2,-1,0,3,9
41655,0,4,1,2,0,611,0,0,1,1,2,121,1,2,10
41656,0,4,1,2,0,2088,1,0,1,2,1,50,4,0,10
41657,3,3,0,1,0,1866,0,1,1,3,1,-1,0,3,10
41658,2,8,2,1,0,132,0,0,1,1,1,119,1,2,10
41659,1,4,0,2,0,3426,0,0,1,1,1,119,5,2,10
41660,0,9,0,1,0,2047,1,0,1,2,1,-1,0,3,10
41661,1,4,1,2,0,24,0,0,1,1,1,-1,0,3,10
41662,0,10,1,2,0,39385,0,0,1,0,1,-1,0,3,10
41663,3,5,1,1,0,0,0,0,1,1,1,-1,0,3,10
41664,0,9,1,2,0,202,0,0,1,1,1,122,2,0,10
41665,1,4,1,2,0,3842,0,0,1,0,1,122,2,2,10
41666,3,3,1,0,0,333,0,0,1,3,1,-1,0,3,10
41667,3,4,2,2,0,2081,0,0,1,3,2,108,1,0,10
41668,0,3,2,1,0,1363,0,0,1,1,1,93,1,0,10
41669,1,0,1,1,0,158,1,0,1,1,2,120,4,1,10
41670,3,4,1,2,0,1224,0,0,1,2,1,-1,0,3,10
41671,0,9,2,1,0,2460,0,0,1,3,1,-1,0,3,10
41672,3,4,1,2,0,4152,1,0,1,2,6,141,13,0,10
41673,2,4,2,2,0,2140,0,0,1,2,1,-1,0,3,10
41674,0,9,1,3,0,189,0,0,1,1,1,107,2,2,10
41675,1,4,1,2,0,288,0,0,1,2,1,-1,0,3,10
41676,3,5,1,2,0,15834,0,0,1,2,1,-1,0,3,10
41677,1,1,1,1,0,1495,1,0,1,2,1,142,1,0,10
41678,0,4,2,2,0,1027,1,0,1,0,1,119,1,0,10
41679,2,8,2,1,0,6036,0,0,1,0,1,-1,0,3,10
41680,0,0,2,2,0,613,0,0,1,1,1,-1,0,3,10
41681,2,4,2,2,0,6784,0,0,1,3,1,115,3,1,10
41682,3,4,1,2,0,1464,0,0,2,1,2,94,1,2,10
41683,3,4,1,2,0,8295,0,0,2,3,2,119,1,2,10
41684,3,1,1,0,0,383,0,0,2,3,2,-1,0,3,10
41685,1,0,1,1,0,26233,0,0,2,3,1,-1,0,3,10
41686,0,4,1,2,0,22,0,0,2,2,2,-1,0,3,10
41687,2,4,2,2,0,170,0,0,2,0,2,109,1,2,10
41688,2,8,2,1,0,4126,0,0,2,2,5,191,2,2,10
41689,0,0,1,1,0,11,1,0,2,0,3,-1,0,3,10
41690,3,5,1,1,0,2917,0,0,6,1,1,-1,0,3,10
41691,0,2,2,1,0,318,1,0,6,2,1,169,3,0,10
41692,0,9,1,2,0,0,0,0,6,2,1,133,1,0,10
41693,3,5,1,0,0,71188,0,0,6,1,1,-1,0,3,10
41694,3,5,1,1,0,415,0,0,6,3,1,410,2,0,10
41695,0,9,2,1,0,158,0,0,6,0,1,-1,0,3,10
41696,3,5,1,0,0,1588,0,0,6,3,1,-1,0,3,10
41697,2,0,2,1,0,125,0,0,6,2,1,63,7,0,10
41698,2,4,2,2,0,0,0,0,6,3,1,-1,0,3,10
41699,1,0,1,1,0,168,0,0,6,2,1,-1,0,3,10
41700,0,9,2,2,0,655,0,0,6,3,2,-1,0,3,10
41701,3,4,1,2,0,2931,0,0,6,0,1,-1,0,3,10
41702,1,1,2,1,0,3727,0,0,6,3,1,-1,0,3,10
41703,3,4,0,3,0,854,0,0,6,3,1,40,5,2,10
41704,1,4,1,3,0,282,0,0,6,1,3,-1,0,3,10
41705,3,5,1,0,0,8897,0,0,6,3,2,-1,0,3,10
41706,2,8,2,1,0,55,0,0,6,2,2,193,1,1,10
41707,3,5,1,1,0,415,1,0,7,3,1,-1,0,3,10
41708,3,5,1,0,0,121,0,0,7,1,1,-1,0,3,10
41709,0,1,1,1,0,604,1,0,7,3,1,495,1,0,10
41710,0,4,2,1,0,793,0,0,7,0,1,-1,0,3,10
41711,0,4,2,2,0,5437,0,0,7,1,1,58,3,0,10
41712,0,0,1,1,0,2061,1,1,7,3,2,107,4,2,10
41713,0,4,2,1,0,417,0,0,7,2,1,-1,0,3,10
41714,2,0,2,2,0,1185,0,0,7,1,1,114,1,0,10
41715,0,0,2,1,0,873,0,0,7,1,1,216,2,0,10
41716,3,5,1,1,0,0,0,0,7,2,2,-1,0,3,10
41717,0,4,2,2,0,9629,0,0,7,0,2,96,2,0,10
41718,0,9,2,2,0,172,1,1,7,1,2,187,16,0,10
41719,3,5,0,1,0,3104,0,0,7,2,1,-1,0,3,10
41720,0,0,2,2,0,272,1,0,7,2,2,-1,0,3,10
41721,3,5,1,1,0,286,0,0,7,3,1,-1,0,3,10
41722,3,0,1,1,0,16873,0,0,7,1,1,-1,0,3,10
41723,3,11,1,3,0,895,0,0,7,3,1,-1,0,3,10
41724,3,5,1,1,0,197,0,0,7,3,1,-1,0,3,10
41725,0,1,2,3,0,484,0,0,8,2,1,-1,0,3,10
41726,3,5,1,0,0,2398,0,0,8,3,1,-1,0,3,10
41727,1,10,1,2,0,0,0,0,8,0,1,-1,0,3,10
41728,2,1,2,1,0,1857,1,0,8,0,1,92,5,1,10
41729,3,10,1,1,0,377,0,0,8,3,1,183,1,2,10
41730,3,5,1,1,0,0,0,0,8,1,1,-1,0,3,10
41731,2,6,2,2,0,993,0,0,8,0,1,-1,0,3,10
41732,3,3,1,0,0,0,0,0,8,0,1,-1,0,3,10
41733,3,5,0,3,0,0,0,0,8,1,1,-1,0,3,10
41734,0,7,0,1,0,53,0,0,8,2,1,58,1,1,10
41735,3,3,1,2,0,1389,0,0,8,2,3,183,1,0,10
41736,0,4,2,2,0,1730,1,0,8,2,2,-1,0,3,10
41737,0,9,1,2,0,4596,1,0,8,1,2,175,2,2,10
41738,1,4,1,3,0,849,1,0,8,3,1,321,1,1,10
41739,0,0,2,1,0,3528,0,0,8,0,1,-1,0,3,10
41740,3,5,1,0,0,565,0,0,8,0,1,93,1,2,10
41741,3,3,2,1,0,254,0,0,8,3,1,-1,0,3,10
41742,0,4,2,2,0,1781,0,0,8,3,2,183,1,2,10
41743,2,0,1,1,0,3415,0,0,9,1,3,184,1,2,10
41744,3,5,0,0,0,79,0,0,9,3,2,-1,0,3,10
41745,3,5,1,0,0,2140,0,0,12,1,2,-1,0,3,10
41746,3,5,2,2,0,0,0,0,12,2,2,-1,0,3,10
41747,3,0,0,1,0,12039,0,0,12,1,1,187,1,2,10
41748,0,4,2,2,0,2983,1,0,12,1,1,102,1,0,10
41749,1,3,1,1,0,2524,0,0,12,0,1,-1,0,3,10
41750,3,10,1,1,0,12,0,0,12,3,3,187,1,0,10
41751,2,9,2,1,0,139,0,1,12,0,1,-1,0,3,10
41752,2,8,2,1,0,2488,0,0,12,0,1,-1,0,3,10
41753,3,5,1,3,0,4216,0,0,12,2,1,-1,0,3,10
41754,3,5,1,2,0,6236,0,0,12,3,1,62,3,0,10
41755,3,5,0,1,0,7111,1,0,12,0,1,-1,0,3,10
41756,3,1,1,0,0,1137,0,0,12,2,3,102,1,2,10
41757,1,1,1,1,0,6879,0,0,12,2,1,131,1,1,10
41758,3,5,1,0,0,989,0,0,12,2,2,-1,0,3,10
41759,3,5,1,0,0,1430,0,0,12,2,3,-1,0,3,10
41760,0,9,2,2,0,1646,0,0,12,1,3,98,6,1,10
41761,3,0,1,1,0,9329,0,0,13,0,1,113,2,0,10
41762,0,0,1,2,0,80,1,1,13,2,1,-1,0,3,10
41763,3,2,0,1,0,538,1,0,13,1,1,67,2,2,10
41764,3,0,1,1,0,3927,0,0,13,2,1,-1,0,3,10
41765,3,10,1,1,0,0,0,0,13,2,1,216,1,0,10
41766,0,0,1,1,0,19,1,1,13,2,1,-1,0,3,10
41767,3,4,1,2,0,2216,1,0,13,0,1,-1,0,3,10
41768,3,1,1,0,0,4415,0,0,13,0,1,-1,0,3,10
41769,1,2,0,1,0,1187,0,1,13,2,1,327,1,0,10
41770,3,4,0,2,0,361,0,0,13,3,2,-1,0,3,10
41771,3,2,0,2,0,2109,0,0,13,2,2,-1,0,3,10
41772,1,4,1,2,0,1093,1,1,13,3,2,-1,0,3,10
41773,1,9,0,1,0,385,0,0,13,1,1,48,2,0,10
41774,0,6,1,1,0,581,1,0,13,3,1,152,6,0,10
41775,3,4,1,0,0,3343,0,0,13,1,1,-1,0,3,10
41776,1,6,1,2,0,8,0,0,13,1,1,-1,0,3,10
41777,1,5,2,0,0,2579,0,0,13,1,1,-1,0,3,10
41778,2,1,2,1,0,2806,0,0,13,1,1,120,1,1,10
41779,3,5,1,2,0,1124,0,0,13,1,2,-1,0,3,10
41780,1,9,2,1,0,1245,0,0,13,0,1,134,1,1,10
41781,0,4,2,2,0,2646,0,0,13,1,1,182,1,2,10
41782,3,6,0,2,0,6,1,0,13,1,1,182,2,2,10
41783,1,9,1,3,0,886,1,0,13,2,2,42,1,0,10
41784,3,0,1,1,0,197,1,0,13,3,1,68,1,1,10
41785,1,4,1,2,0,1188,0,0,13,3,2,139,2,0,10
41786,3,5,1,1,0,1495,0,0,13,3,1,57,2,2,10
41787,0,9,2,2,0,670,0,0,13,1,2,-1,0,3,10
41788,0,0,0,1,0,592,0,0,13,1,2,99,5,0,10
41789,3,5,2,0,0,1965,0,0,13,3,3,-1,0,3,10
41790,2,0,1,1,0,132,0,0,13,0,2,-1,0,3,10
41791,3,4,1,2,0,0,0,0,13,2,3,-1,0,3,10
41792,3,5,1,0,0,163,0,0,13,0,1,-1,0,3,10
41793,0,9,1,2,0,2688,0,0,14,1,1,57,1,0,10
41794,3,5,1,0,0,1084,0,0,14,1,1,183,1,2,10
41795,2,8,2,1,0,107,0,0,14,2,1,183,1,2,10
41796,3,4,1,0,0,313,0,0,14,3,1,-1,0,3,10
41797,1,4,1,2,0,37378,1,0,14,0,1,518,1,0,10
41798,0,4,1,2,0,1297,1,0,14,0,1,-1,0,3,10
41799,0,9,1,2,0,127,1,0,14,0,1,50,2,2,10
41800,0,9,2,2,0,144,1,1,14,0,1,85,19,0,10
41801,0,6,1,2,0,1178,1,1,14,3,3,182,2,1,10
41802,0,6,2,1,0,5223,0,0,14,3,2,-1,0,3,10
41803,3,5,1,0,0,1167,0,0,14,2,2,-1,0,3,10
41804,1,3,1,0,0,8692,1,0,14,0,1,-1,0,3,10
41805,0,0,2,2,0,52,1,0,14,2,1,-1,0,3,10
41806,2,6,2,2,0,1579,0,0,14,0,3,-1,0,3,10
41807,3,7,1,0,0,276,0,0,14,2,2,-1,0,3,10
41808,1,3,1,2,0,93,0,0,14,3,2,-1,0,3,10
41809,3,3,1,0,0,40,0,0,14,1,2,-1,0,3,10
41810,0,1,2,2,0,1830,0,0,14,0,2,-1,0,3,10
41811,3,5,1,2,0,2139,0,0,14,3,2,-1,0,3,10
41812,3,9,1,0,0,4198,0,0,15,3,5,246,5,0,10
41813,0,0,1,1,0,0,0,0,15,2,1,140,3,0,10
41814,3,5,1,2,0,4692,1,0,15,2,1,-1,0,3,10
41815,1,3,2,0,0,1630,0,0,15,0,1,-1,0,3,10
41816,3,5,1,0,0,0,0,0,15,1,1,-1,0,3,10
41817,3,5,1,0,0,154,0,0,15,2,1,-1,0,3,10
41818,1,6,1,2,0,13669,0,0,15,0,1,136,8,1,10
41819,3,5,0,0,0,0,0,0,15,0,1,-1,0,3,10
41820,3,5,1,1,0,1310,0,0,15,3,1,-1,0,3,10
41821,1,4,1,2,0,184,0,0,15,1,1,168,5,3,10
41822,3,5,1,1,0,2,0,0,15,3,1,-1,0,3,10
41823,3,11,1,2,0,643,0,0,15,3,2,-1,0,3,10
41824,0,0,1,2,0,35,1,0,15,2,1,69,2,0,10
41825,1,9,1,1,0,2149,1,0,15,1,1,183,2,2,10
41826,0,9,1,2,0,442,0,0,15,1,1,-1,0,3,10
41827,3,10,0,1,0,7469,0,0,15,2,1,-1,0,3,10
41828,0,4,2,2,0,536,0,0,15,1,1,105,1,2,10
41829,1,4,1,2,0,3872,0,0,15,1,1,-1,0,3,10
41830,2,8,2,0,0,103,0,0,15,2,2,97,2,2,10
41831,3,1,1,0,0,1311,0,0,15,3,3,184,3,0,10
41832,1,4,0,2,0,0,0,0,15,0,2,-1,0,3,10
41833,2,0,2,1,0,766,0,0,15,3,2,-1,0,3,10
41834,3,3,1,2,0,1528,0,0,15,0,2,184,1,2,10
41835,0,7,1,1,0,1960,1,1,15,1,5,-1,0,3,10
41836,1,7,1,0,0,2557,1,0,15,0,3,183,5,2,10
41837,3,5,1,0,0,279,0,0,15,1,1,-1,0,3,10
41838,1,10,2,2,0,79,0,0,15,3,1,135,1,0,10
41839,0,4,1,2,0,413,0,0,16,0,2,-1,0,3,10
41840,3,4,1,2,0,1318,0,0,16,0,1,185,2,0,10
41841,3,5,1,1,0,3771,0,0,16,1,1,183,1,0,10
41842,3,5,1,2,0,0,0,0,16,3,1,60,1,2,10
41843,3,5,0,0,0,2619,0,0,16,1,2,-1,0,3,10
41844,0,4,1,2,0,6138,0,0,16,0,2,119,5,0,10
41845,3,9,1,0,0,6384,0,0,16,2,2,-1,0,3,10
41846,3,5,1,1,0,0,0,0,16,3,2,-1,0,3,10
41847,2,7,2,1,0,129,0,0,16,1,1,-1,0,3,10
41848,3,4,1,2,0,469,0,0,16,0,1,183,1,2,10
41849,2,4,1,2,0,893,0,0,16,0,2,-1,0,3,10
41850,3,0,2,1,0,3702,0,0,16,0,5,-1,0,3,10
41851,3,5,1,1,0,2850,0,0,16,0,2,241,1,2,10
41852,0,0,2,1,0,523,0,1,16,0,1,126,4,0,10
41853,3,0,1,1,0,423,1,1,16,2,1,-1,0,3,10
41854,3,5,1,0,0,493,0,0,16,3,1,182,1,0,10
41855,3,5,0,3,0,0,0,0,16,0,1,-1,0,3,10
41856,0,7,2,2,0,3119,0,0,16,1,1,-1,0,3,10
41857,0,4,2,2,0,8514,0,0,16,0,1,57,1,0,10
41858,3,5,1,3,0,519,0,0,16,3,1,57,1,0,10
41859,0,0,1,2,0,690,0,0,16,0,1,-1,0,3,10
41860,1,9,1,1,0,2266,0,0,16,3,1,147,5,0,10
41861,0,7,1,1,0,4017,0,0,16,0,1,-1,0,3,10
41862,1,9,2,2,0,643,0,0,16,3,1,143,3,0,10
41863,1,9,1,1,0,2338,0,0,16,3,2,-1,0,3,10
41864,1,1,2,1,0,0,1,0,16,1,1,165,3,0,10
41865,3,4,1,2,0,0,0,0,16,0,2,-1,0,3,10
41866,3,5,0,1,0,4079,0,0,19,3,3,-1,0,3,10
41867,3,5,1,1,0,3175,0,0,19,0,2,-1,0,3,10
41868,3,5,1,1,0,588,0,0,19,0,2,-1,0,3,10
41869,3,9,0,1,0,6481,0,0,19,0,1,-1,0,3,10
41870,3,5,1,0,0,1515,1,0,19,0,1,187,2,0,10
41871,0,11,2,1,0,9,0,0,19,1,1,-1,0,3,10
41872,1,1,1,1,0,820,0,0,19,2,1,-1,0,3,10
41873,3,1,1,0,0,1381,0,0,19,3,1,-1,0,3,10
41874,1,4,2,2,0,1648,0,0,19,0,1,-1,0,3,10
41875,3,4,0,2,0,1619,0,0,19,3,1,-1,0,3,10
41876,1,1,1,2,0,3745,0,0,19,2,1,-1,0,3,10
41877,2,4,2,2,0,1177,0,0,19,0,1,-1,0,3,10
41878,0,4,2,2,0,254,0,0,19,0,1,-1,0,3,10
41879,2,9,2,1,0,334,0,0,19,1,1,-1,0,3,10
41880,3,4,1,0,0,6483,0,0,19,0,1,-1,0,3,10
41881,0,0,2,1,0,648,0,0,19,2,1,-1,0,3,10
41882,3,5,1,0,0,806,0,0,19,0,1,-1,0,3,10
41883,1,3,2,0,0,10889,0,0,19,0,3,-1,0,3,10
41884,1,7,2,3,0,1784,0,0,19,3,2,-1,0,3,10
41885,3,3,0,0,0,1411,0,0,19,1,2,187,3,2,10
41886,3,10,1,1,0,561,0,0,19,3,2,-1,0,3,10
41887,0,10,1,0,0,1787,0,0,19,2,1,-1,0,3,10
41888,3,4,2,3,0,111,0,0,19,2,1,186,1,0,10
41889,0,0,2,2,0,261,0,0,19,1,1,137,20,0,10
41890,3,4,1,3,0,831,1,1,19,1,3,109,3,0,10
41891,3,11,1,0,0,8,0,0,19,1,2,-1,0,3,10
41892,2,0,1,1,0,172,1,0,19,0,2,-1,0,3,10
41893,3,4,1,1,0,0,0,0,19,3,3,62,3,0,10
41894,0,8,2,2,0,7529,0,0,19,3,1,-1,0,3,10
41895,3,5,1,0,0,12067,0,0,20,3,1,-1,0,3,10
41896,3,0,1,1,0,1541,0,0,20,2,1,104,3,0,10
41897,0,10,2,1,0,8304,0,0,20,0,1,183,1,0,10
41898,1,4,1,2,0,1802,0,0,20,2,1,336,1,0,10
41899,2,8,2,0,0,3472,0,0,20,3,1,183,3,0,10
41900,1,9,1,2,0,206,0,0,20,0,2,195,2,2,10
41901,0,4,2,2,0,0,0,0,20,0,1,258,3,1,10
41902,3,5,1,0,0,1388,0,0,20,3,1,-1,0,3,10
41903,3,5,1,3,0,1807,0,0,20,3,1,-1,0,3,10
41904,0,9,1,1,0,480,0,0,20,1,1,-1,0,3,10
41905,1,9,1,1,0,69,1,1,20,1,1,337,1,0,10
41906,3,5,1,1,0,571,1,0,20,3,1,183,2,2,10
41907,3,9,1,1,0,3994,0,1,20,3,2,187,2,2,10
41908,0,1,1,0,0,400,0,0,20,2,2,-1,0,3,10
41909,2,8,2,1,0,3165,0,0,20,1,2,-1,0,3,10
41910,1,0,2,1,0,1693,1,0,20,3,1,-1,0,3,10
41911,2,4,2,2,0,80,0,0,20,3,2,146,2,0,10
41912,3,4,1,2,0,267,0,0,21,1,3,184,1,2,10
41913,3,3,1,0,0,2581,0,0,21,3,1,189,1,0,10
41914,0,1,0,1,0,0,1,0,21,3,1,183,4,2,10
41915,3,5,1,2,0,473,0,0,21,0,1,106,2,0,10
41916,3,4,0,2,0,3370,0,0,21,0,1,334,3,1,10
41917,2,8,2,2,0,1134,0,0,21,3,1,183,4,2,10
41918,3,5,1,2,0,4912,0,0,21,0,3,-1,0,3,10
41919,3,5,1,2,0,3810,0,0,21,3,1,-1,0,3,10
41920,3,10,0,1,0,309,0,0,21,3,2,184,1,2,10
41921,0,4,2,2,0,6807,0,0,21,3,2,184,1,2,10
41922,2,8,2,2,0,24025,0,0,21,2,1,-1,0,3,10
41923,3,5,0,0,0,6746,0,0,21,3,1,-1,0,3,10
41924,3,4,1,2,0,375,0,0,21,0,1,-1,0,3,10
41925,0,6,2,2,0,658,1,0,21,1,1,208,1,2,10
41926,3,9,1,1,0,371,1,1,21,1,1,-1,0,3,10
41927,3,5,0,0,0,2693,0,0,21,0,2,-1,0,3,10
41928,3,4,1,2,0,4688,0,0,21,1,1,-1,0,3,10
41929,0,9,2,1,0,70,1,0,21,1,2,188,2,1,10
41930,2,8,2,1,0,329,0,0,22,1,2,-1,0,3,10
41931,0,0,1,2,0,79,1,0,22,1,2,335,2,0,10
41932,3,4,0,2,0,0,0,0,22,3,5,-1,0,3,10
41933,0,1,2,3,0,6281,0,0,22,1,1,128,3,1,10
41934,3,5,1,3,0,775,0,0,22,1,3,-1,0,3,10
41935,0,9,1,1,0,2779,0,0,22,0,2,-1,0,3,10
41936,0,9,2,2,0,411,0,0,22,0,3,149,2,0,10
41937,3,5,2,2,0,2144,0,0,22,1,1,184,2,2,10
41938,1,0,0,1,0,527,0,1,22,1,1,185,1,2,10
41939,1,9,2,2,0,431,0,0,22,0,1,107,2,2,10
41940,0,4,2,2,0,1750,1,0,22,3,1,175,4,2,10
41941,0,4,2,2,0,643,0,0,22,1,1,-1,0,3,10
41942,0,6,1,1,0,123,0,1,22,1,1,184,3,2,10
41943,3,5,1,1,0,2064,0,0,22,3,1,-1,0,3,10
41944,3,0,1,1,0,0,0,0,22,3,2,-1,0,3,10
41945,2,1,2,1,0,3792,0,0,22,3,1,183,2,2,10
41946,3,5,1,3,0,4807,0,0,22,3,4,-1,0,3,10
41947,3,5,1,0,0,8603,0,0,22,1,3,107,1,2,10
41948,0,9,2,2,0,2178,0,0,22,1,2,139,1,1,10
41949,3,5,0,0,0,229,0,0,22,2,1,-1,0,3,10
41950,3,7,1,1,0,0,0,0,22,2,1,106,1,0,10
41951,3,5,1,2,0,2991,0,0,22,3,1,183,1,2,10
41952,3,4,1,1,0,4,0,0,23,0,4,-1,0,3,10
41953,0,4,1,2,0,4174,0,0,23,3,2,184,5,0,10
41954,3,9,1,1,0,10925,0,0,23,1,3,185,1,2,10
41955,0,7,0,1,0,2411,1,0,23,0,1,161,1,0,10
41956,1,1,1,1,0,14646,0,0,23,1,1,-1,0,3,10
41957,3,5,1,1,0,86,0,0,23,0,1,-1,0,3,10
41958,1,9,2,3,0,11115,0,0,23,3,1,74,2,2,10
41959,3,5,1,0,0,796,0,0,23,3,1,182,2,0,10
41960,1,9,1,1,0,0,1,0,23,3,1,184,1,2,10
41961,3,4,1,0,0,6900,0,0,23,1,4,185,2,0,10
41962,0,4,1,2,0,5878,0,0,23,3,1,430,2,0,10
41963,3,4,1,3,0,1780,1,0,23,1,2,183,3,2,10
41964,1,9,1,1,0,1673,0,0,23,2,1,-1,0,3,10
41965,0,9,2,1,0,183,0,0,23,1,1,52,4,0,10
41966,0,0,2,1,0,0,0,0,23,2,1,-1,0,3,10
41967,3,5,1,0,0,3648,0,0,23,1,2,126,3,2,10
41968,1,4,2,2,0,416,0,0,23,2,4,-1,0,3,10
41969,3,5,1,1,0,4112,0,0,23,1,2,-1,0,3,10
41970,1,0,1,2,0,1108,0,0,26,2,2,76,3,0,10
41971,1,4,1,2,0,2463,0,0,26,1,2,-1,0,3,10
41972,1,0,1,1,0,0,0,0,26,2,2,200,2,0,10
41973,1,4,0,2,0,36,0,0,26,0,2,153,3,0,10
41974,3,11,1,2,0,353,0,0,26,0,2,-1,0,3,10
41975,3,5,1,2,0,1425,0,0,26,0,2,77,3,0,10
41976,3,0,1,1,0,722,0,0,26,2,2,185,3,0,10
41977,1,0,1,1,0,0,1,0,26,2,1,185,2,1,10
41978,3,5,1,1,0,2815,0,0,26,2,1,-1,0,3,10
41979,3,5,1,0,0,542,0,0,26,3,1,180,5,0,10
41980,3,9,2,1,0,3897,0,0,26,1,1,-1,0,3,10
41981,3,3,0,0,0,1381,0,0,27,0,1,-1,0,3,10
41982,3,5,1,0,0,243,0,0,27,0,1,-1,0,3,10
41983,3,0,1,1,0,865,1,0,27,2,1,111,3,0,10
41984,3,9,1,1,0,1373,0,0,27,0,1,-1,0,3,10
41985,1,11,2,3,0,942,0,0,27,0,1,188,1,2,10
41986,3,1,1,1,0,3027,1,0,27,0,1,186,1,2,10
41987,3,9,1,1,0,254,0,0,27,1,1,-1,0,3,10
41988,1,4,2,2,0,311,1,1,27,2,1,158,1,0,10
41989,2,9,2,3,0,0,1,0,27,2,1,267,1,0,10
41990,0,1,2,1,0,0,0,0,27,1,1,75,3,0,10
41991,0,4,2,2,0,398,0,0,27,2,1,180,3,2,10
41992,3,7,1,1,0,992,1,0,27,3,1,515,1,0,10
41993,2,8,2,1,0,23,0,0,27,0,1,-1,0,3,10
41994,3,11,1,0,0,732,0,0,27,3,2,-1,0,3,10
41995,3,0,1,3,0,4629,1,0,27,3,1,-1,0,3,10
41996,3,5,1,0,0,747,0,0,27,3,1,-1,0,3,10
41997,3,5,1,1,0,616,0,0,27,2,1,-1,0,3,10
41998,3,9,1,1,0,0,1,1,27,2,1,-1,0,3,10
41999,3,0,1,3,0,140,0,0,27,3,2,-1,0,3,10
42000,3,3,1,1,0,0,0,0,27,3,1,81,3,0,10
42001,3,5,1,1,0,87,0,0,27,1,2,-1,0,3,10
42002,3,4,1,1,0,0,0,0,27,1,1,111,8,1,10
42003,0,4,2,2,0,373,0,1,27,1,1,-1,0,3,10
42004,3,9,1,2,0,383,0,0,27,3,2,183,3,2,10
42005,3,5,1,3,0,992,0,0,27,0,2,-1,0,3,10
42006,0,3,0,1,0,70,0,0,27,1,3,148,1,2,10
42007,1,4,2,2,0,5063,0,0,27,3,2,-1,0,3,10
42008,3,5,0,1,0,4572,0,0,27,0,2,56,1,1,10
42009,3,5,1,1,0,1624,0,0,27,1,2,-1,0,3,10
42010,0,0,2,2,0,18,1,1,27,0,1,180,1,2,10
42011,3,3,1,0,0,182,0,0,27,2,2,76,3,0,10
42012,0,7,2,2,0,1788,0,0,27,3,1,-1,0,3,10
42013,3,7,1,1,0,659,0,0,27,0,1,-1,0,3,10
42014,0,8,2,2,0,129,0,0,27,0,1,-1,0,3,10
42015,0,4,2,2,0,3170,0,0,28,1,2,-1,0,3,10
42016,3,5,1,2,0,937,0,0,28,1,2,-1,0,3,10
42017,0,4,2,2,0,16935,0,0,28,0,1,-1,0,3,10
42018,0,9,1,1,0,1599,1,0,28,2,1,112,2,0,10
42019,3,5,1,1,0,89,0,0,28,0,1,181,2,0,10
42020,3,4,1,2,0,3463,0,1,28,2,1,-1,0,3,10
42021,3,0,1,1,0,11240,1,0,28,0,1,-1,0,3,10
42022,3,0,0,1,0,735,0,0,28,1,1,-1,0,3,10
42023,2,8,2,3,0,603,0,0,28,2,1,-1,0,3,10
42024,3,5,1,0,0,2,0,0,28,3,1,-1,0,3,10
42025,3,5,1,0,0,7945,0,0,28,1,1,-1,0,3,10
42026,3,5,1,2,0,1742,0,0,28,3,1,-1,0,3,10
42027,3,6,1,3,0,4984,0,0,28,3,1,-1,0,3,10
42028,2,4,2,2,0,390,0,0,28,1,1,82,1,2,10
42029,3,5,1,0,0,1004,0,0,28,3,1,-1,0,3,10
42030,3,5,1,1,0,4787,0,0,28,3,1,-1,0,3,10
42031,0,9,2,2,0,1727,0,0,28,1,2,-1,0,3,10
42032,1,1,1,1,0,3213,0,0,28,0,1,-1,0,3,10
42033,0,0,2,1,0,914,1,0,28,3,3,272,1,0,10
42034,3,3,1,2,0,2326,0,0,28,1,1,194,1,2,10
42035,0,4,1,2,0,81,1,0,29,0,2,-1,0,3,10
42036,3,1,1,1,0,2230,0,0,29,3,3,-1,0,3,10
42037,2,4,2,2,0,667,0,0,29,3,2,-1,0,3,10
42038,0,4,1,2,0,203,0,0,29,0,1,-1,0,3,10
42039,3,4,1,2,0,13578,0,0,29,1,2,-1,0,3,10
42040,3,4,1,2,0,3951,0,0,29,0,1,-1,0,3,10
42041,3,9,1,3,0,240,1,0,29,0,1,-1,0,3,10
42042,2,0,2,1,0,338,0,0,29,1,1,188,2,3,10
42043,3,6,2,1,0,0,0,0,29,3,2,-1,0,3,10
42044,3,5,1,1,0,0,0,0,29,1,3,-1,0,3,10
42045,0,4,2,2,0,0,0,0,29,3,2,-1,0,3,10
42046,0,4,1,2,0,944,0,0,29,1,2,-1,0,3,10
42047,3,1,1,1,0,272,0,0,29,1,1,269,1,0,10
42048,3,1,1,0,0,5,0,0,29,3,1,-1,0,3,10
42049,0,4,2,2,0,697,0,0,29,1,3,80,5,2,10
42050,1,4,1,2,0,53,1,0,29,3,1,-1,0,3,10
42051,1,0,0,1,0,0,0,0,29,1,1,-1,0,3,10
42052,0,10,2,2,0,685,1,0,29,1,1,204,1,1,10
42053,3,5,1,2,0,1948,0,0,29,0,2,269,2,0,10
42054,3,9,1,1,0,3654,0,0,29,1,2,78,2,1,10
42055,3,3,1,1,0,962,1,0,29,1,3,-1,0,3,10
42056,2,8,2,2,0,2306,0,0,29,0,2,-1,0,3,10
42057,0,0,2,2,0,980,0,0,29,2,2,-1,0,3,10
42058,1,4,2,2,0,551,0,0,29,0,1,-1,0,3,10
42059,3,9,1,2,0,395,0,0,29,0,1,148,1,0,10
42060,1,4,2,2,0,159,0,0,29,1,3,155,3,1,10
